"","subject","type","item","condition","question","correct_answer","response","rt","group","ambiguity","trimmed_rt"
"3299","L1 19","gap",20,"b","!","{No}",1,3263,"L1","Unambiguous",3263
"3316","L1 19","gap",13,"a","!","{Yes}",0,9527,"L1","Ambiguous",9527
"3319","L1 19","gap",22,"b","!","{Yes}",0,2026,"L1","Unambiguous",2026
"3337","L1 19","gap",17,"a","!","{Yes}",0,3349,"L1","Ambiguous",3349
"3340","L1 19","gap",21,"a","!","{Yes}",0,1883,"L1","Ambiguous",1883
"3354","L1 19","gap",19,"a","!","{Yes}",0,2379,"L1","Ambiguous",2379
"3379","L1 19","gap",24,"b","!","{Yes}",0,3202,"L1","Unambiguous",3202
"3402","L1 19","gap",14,"b","!","{Yes}",0,2656,"L1","Unambiguous",2656
"3419","L1 19","gap",18,"b","!","{Yes}",0,2546,"L1","Unambiguous",2546
"3467","L1 20","gap",15,"b","!","{Yes}",0,1697,"L1","Unambiguous",1697
"3474","L1 20","gap",22,"a","!","{No}",1,3888,"L1","Ambiguous",3888
"3496","L1 20","gap",17,"b","!","{Yes}",0,11287,"L1","Unambiguous",11287
"3503","L1 20","gap",24,"a","!","{Yes}",0,2117,"L1","Ambiguous",2117
"3519","L1 20","gap",21,"b","!","{Yes}",0,2522,"L1","Unambiguous",2522
"3533","L1 20","gap",14,"a","!","{Yes}",0,3927,"L1","Ambiguous",3927
"3540","L1 20","gap",13,"b","!","{Yes}",0,1551,"L1","Unambiguous",1551
"3544","L1 20","gap",23,"b","!","{Yes}",0,4369,"L1","Unambiguous",4369
"3563","L1 20","gap",19,"b","!","{No}",1,2324,"L1","Unambiguous",2324
"3570","L1 20","gap",16,"a","!","{Yes}",0,1522,"L1","Ambiguous",1522
"3573","L1 20","gap",18,"a","!","{No}",1,2998,"L1","Ambiguous",2998
"3592","L1 20","gap",20,"a","!","{No}",1,1766,"L1","Ambiguous",1766
"3621","L1 21","gap",17,"a","!","{Yes}",0,1258,"L1","Ambiguous",1258
"3638","L1 21","gap",21,"a","!","{Yes}",0,1021,"L1","Ambiguous",1021
"3644","L1 21","gap",18,"b","!","{No}",1,1797,"L1","Unambiguous",1797
"3651","L1 21","gap",19,"a","!","{Yes}",0,1108,"L1","Ambiguous",1108
"3662","L1 21","gap",24,"b","!","{Yes}",0,2156,"L1","Unambiguous",2156
"3670","L1 21","gap",22,"b","!","{No}",1,2004,"L1","Unambiguous",2004
"3698","L1 21","gap",14,"b","!","{Yes}",0,1461,"L1","Unambiguous",1461
"3701","L1 21","gap",23,"a","!","{No}",1,1083,"L1","Ambiguous",1083
"3704","L1 21","gap",16,"b","!","{No}",1,1130,"L1","Unambiguous",1130
"3718","L1 21","gap",15,"a","!","{No}",1,952,"L1","Ambiguous",952
"3754","L1 21","gap",20,"b","!","{No}",1,1213,"L1","Unambiguous",1213
"3779","L1 21","gap",13,"a","!","{Yes}",0,1121,"L1","Ambiguous",1121
"3808","L1 22","gap",15,"b","!","{Yes}",0,3088,"L1","Unambiguous",3088
"3812","L1 22","gap",13,"b","!","{Yes}",0,2030,"L1","Unambiguous",2030
"3815","L1 22","gap",20,"a","!","{No}",1,4021,"L1","Ambiguous",4021
