"","subject","type","item","condition","question","correct_answer","response","rt","group","ambiguity","trimmed_rt"
"2940","L1 17","gap",11,"a","0","-","-",3787,"L1","Ambiguous",3787
"2943","L1 17","gap",4,"b","0","-","-",2718,"L1","Unambiguous",2718
"2950","L1 17","gap",8,"b","0","-","-",2770,"L1","Unambiguous",2770
"2965","L1 17","gap",12,"b","0","-","-",5561,"L1","Unambiguous",5561
"2973","L1 17","gap",3,"a","0","-","-",2876,"L1","Ambiguous",2876
"2977","L1 17","gap",5,"a","0","-","-",4317,"L1","Ambiguous",4317
"2984","L1 17","gap",2,"b","0","-","-",2675,"L1","Unambiguous",2675
"3008","L1 17","gap",6,"b","0","-","-",2596,"L1","Unambiguous",2596
"3025","L1 17","gap",9,"a","0","-","-",4026,"L1","Ambiguous",4026
"3078","L1 18","gap",6,"a","0","-","-",3134,"L1","Ambiguous",3134
"3125","L1 18","gap",5,"b","0","-","-",3832,"L1","Unambiguous",3832
"3139","L1 18","gap",3,"b","0","-","-",4149,"L1","Unambiguous",4149
"3149","L1 18","gap",11,"b","0","-","-",2998,"L1","Unambiguous",2998
"3153","L1 18","gap",10,"a","0","-","-",4200,"L1","Ambiguous",4200
"3164","L1 18","gap",2,"a","0","-","-",3060,"L1","Ambiguous",3060
"3178","L1 18","gap",12,"a","0","-","-",3700,"L1","Ambiguous",3700
"3184","L1 18","gap",9,"b","0","-","-",7982,"L1","Unambiguous",7982
"3197","L1 18","gap",8,"a","0","-","-",3291,"L1","Ambiguous",3291
"3200","L1 18","gap",1,"b","0","-","-",4869,"L1","Unambiguous",4869
"3234","L1 18","gap",4,"a","0","-","-",4876,"L1","Ambiguous",4876
"3238","L1 18","gap",7,"b","0","-","-",4926,"L1","Unambiguous",4926
"3259","L1 19","gap",7,"a","0","-","-",7359,"L1","Ambiguous",7359
"3270","L1 19","gap",8,"b","0","-","-",4511,"L1","Unambiguous",4511
"3280","L1 19","gap",9,"a","0","-","-",5641,"L1","Ambiguous",5641
"3308","L1 19","gap",3,"a","0","-","-",5607,"L1","Ambiguous",5607
"3326","L1 19","gap",1,"a","0","-","-",4694,"L1","Ambiguous",4694
"3346","L1 19","gap",6,"b","0","-","-",8642,"L1","Unambiguous",8642
"3368","L1 19","gap",4,"b","0","-","-",5582,"L1","Unambiguous",5582
"3371","L1 19","gap",10,"b","0","-","-",5559,"L1","Unambiguous",5559
"3384","L1 19","gap",5,"a","0","-","-",4697,"L1","Ambiguous",4697
"3388","L1 19","gap",12,"b","0","-","-",5019,"L1","Unambiguous",5019
"3408","L1 19","gap",2,"b","0","-","-",4300,"L1","Unambiguous",4300
"3411","L1 19","gap",11,"a","0","-","-",4304,"L1","Ambiguous",4304
"3437","L1 20","gap",2,"a","0","-","-",5158,"L1","Ambiguous",5158
"3444","L1 20","gap",9,"b","0","-","-",5903,"L1","Unambiguous",5903
"3448","L1 20","gap",1,"b","0","-","-",8232,"L1","Unambiguous",8232
"3458","L1 20","gap",12,"a","0","-","-",8713,"L1","Ambiguous",8713
"3470","L1 20","gap",3,"b","0","-","-",3802,"L1","Unambiguous",3802
"3481","L1 20","gap",8,"a","0","-","-",8242,"L1","Ambiguous",8242
"3488","L1 20","gap",5,"b","0","-","-",5580,"L1","Unambiguous",5580
"3509","L1 20","gap",11,"b","0","-","-",2708,"L1","Unambiguous",2708
"3512","L1 20","gap",4,"a","0","-","-",5643,"L1","Ambiguous",5643
"3549","L1 20","gap",10,"a","0","-","-",4157,"L1","Ambiguous",4157
"3556","L1 20","gap",7,"b","0","-","-",4294,"L1","Unambiguous",4294
"3584","L1 20","gap",6,"a","0","-","-",3227,"L1","Ambiguous",3227
"3615","L1 21","gap",5,"a","0","-","-",6155,"L1","Ambiguous",6155
"3627","L1 21","gap",3,"a","0","-","-",5482,"L1","Ambiguous",5482
"3673","L1 21","gap",10,"b","0","-","-",2085,"L1","Unambiguous",2085
"3676","L1 21","gap",8,"b","0","-","-",6368,"L1","Unambiguous",6368
"3679","L1 21","gap",7,"a","0","-","-",7748,"L1","Ambiguous",7748
"3683","L1 21","gap",1,"a","0","-","-",5717,"L1","Ambiguous",5717
"3693","L1 21","gap",12,"b","0","-","-",6559,"L1","Unambiguous",6559
"3706","L1 21","gap",11,"a","0","-","-",3803,"L1","Ambiguous",3803
"3709","L1 21","gap",2,"b","0","-","-",4685,"L1","Unambiguous",4685
"3729","L1 21","gap",6,"b","0","-","-",2551,"L1","Unambiguous",2551
"3742","L1 21","gap",9,"a","0","-","-",3868,"L1","Ambiguous",3868
